,comp_index,salb_index,overlap_percent,adm_level,comp_source
181,181,21,92.24551081042735,adm2,ocha
182,182,190,95.83608065522317,adm2,ocha
183,183,106,88.00068557965623,adm2,ocha
184,184,33,90.31625528276207,adm2,ocha
185,185,209,97.18076555592367,adm2,ocha
186,186,154,94.97078902152828,adm2,ocha
187,187,155,94.81556041264389,adm2,ocha
188,188,182,98.82039924146308,adm2,ocha
189,189,75,98.66405714228243,adm2,ocha
190,190,193,99.35836792299966,adm2,ocha
191,191,12,72.139783883396,adm2,ocha
192,192,99,96.20318220259284,adm2,ocha
193,193,64,89.11267597900472,adm2,ocha
194,194,166,95.00146433085612,adm2,ocha
195,195,210,91.46919354738553,adm2,ocha
196,196,195,99.30129749143417,adm2,ocha
197,197,50,73.73637045671305,adm2,ocha
198,198,120,99.1504762255,adm2,ocha
199,199,13,98.98952669650153,adm2,ocha
200,200,201,94.86375813341793,adm2,ocha
201,201,51,98.91239910394354,adm2,ocha
202,202,14,98.4803122891497,adm2,ocha
203,203,100,98.5916737044642,adm2,ocha
204,204,121,95.54021944206465,adm2,ocha
205,205,156,94.01734429915747,adm2,ocha
206,206,167,73.05648191264186,adm2,ocha
207,207,202,99.52000252695524,adm2,ocha
208,208,28,87.03123245316226,adm2,ocha
209,209,168,99.04651975107612,adm2,ocha
210,210,174,98.07707113889902,adm2,ocha
211,211,211,98.25174932023629,adm2,ocha
212,212,169,97.42830067354498,adm2,ocha
213,213,157,96.59787705753136,adm2,ocha
214,214,34,97.85932703076855,adm2,ocha
215,215,132,94.84497817141363,adm2,ocha
216,216,133,97.6217284892842,adm2,ocha
217,217,134,94.6741580143399,adm2,ocha
218,218,135,94.26385791215483,adm2,ocha
219,219,218,98.53482817332613,adm2,ocha
220,220,219,98.97681823830726,adm2,ocha
221,221,220,99.18734020588289,adm2,ocha
222,222,122,99.42353507612594,adm2,ocha
223,223,65,98.36468835753617,adm2,ocha
